,co_code,co_stkdate,company_name,equity_facevalue_on_stkdate,eps_on_stkdate,equity_bv_on_stkdate,high_price,stock_returns,market_cap,pe,pb,traded_qty
17001,264052,2018,VEGETABLE PRODUCTS LTD.,1.0,0.0174,68.7,6.98,1.1054,680.316,546.0,9.9316,63419.0
17002,264092,2014,VELAN HOTELS LTD.,10.0,0.1815,671.9,12.64,1.1,404.0265,69.6597,0.6013,75191.0
17003,264092,2015,VELAN HOTELS LTD.,10.0,-1.0074,644.6,9.54,1.19,294.0699,,0.5063,18600.0
17004,264092,2016,VELAN HOTELS LTD.,10.0,-5.112,421.1,7.75,1.1648,224.3881,,0.8326,95663.0
17005,264092,2017,VELAN HOTELS LTD.,10.0,-3.3475,223.9,9.39,1.1581,269.1379,,1.6465,37306.0
17006,264092,2018,VELAN HOTELS LTD.,10.0,-0.632,153.5,9.03,1.1083,266.5808,,1.7367,66065.0
17007,264263,2014,VENKAT PHARMA LTD.,10.0,-0.0401,-25.5,3.78,1.05,18.8565,,,9315.0
17008,264263,2015,VENKAT PHARMA LTD.,10.0,-0.0401,,3.72,1.05,17.8089,,,9025.0
17009,264457,2014,VENKY'S (INDIA) LTD.,10.0,43.5178,3761.1,641.0,1.1575,5842.9572,30.5754,1.5819,463034.0
17010,264457,2015,VENKY'S (INDIA) LTD.,10.0,49.619,3921.9,625.9,1.1989,5592.6722,31.099,1.4496,666833.0
17011,264457,2016,VENKY'S (INDIA) LTD.,10.0,46.3892,4602.9,578.0,1.1952,7941.0313,19.368,1.7265,1971665.0
17012,264457,2017,VENKY'S (INDIA) LTD.,10.0,129.0024,6101.3,3050.0,1.1961,42049.9936,23.1387,6.892,2396656.0
17013,264457,2018,VENKY'S (INDIA) LTD.,10.0,163.9274,7922.0,4725.0,1.2,64448.1535,29.2371,9.011000000000001,2116459.0
17014,264465,2014,VENLON ENTERPRISES LTD.,5.0,1.0451,137.7,8.25,1.05,431.0006,205.313,7.3299,14400.0
17015,264465,2015,VENLON ENTERPRISES LTD.,5.0,-0.4288,85.6,10.4,1.1,522.4249,,11.2844,49968.0
17016,264465,2016,VENLON ENTERPRISES LTD.,5.0,-1.7534,22.5,5.25,1.05,261.7349,,11.6327,23170.0
17017,264465,2017,VENLON ENTERPRISES LTD.,5.0,-1.8376,-87.7,4.56,1.05,227.7773,,,58610.0
17018,264465,2018,VENLON ENTERPRISES LTD.,5.0,-1.3858,,5.7,1.0903,271.1385,,,56830.0
17019,264528,2015,VENTURA TEXTILES LTD.,10.0,-0.705,1.1,24.99,1.05,390.7656,,355.2415,3955.0
17020,264528,2016,VENTURA TEXTILES LTD.,10.0,-0.6321,1.3,17.87,1.05,294.0203,,195.2879,5774.0
17021,264528,2017,VENTURA TEXTILES LTD.,10.0,-0.8225,12.4,7.6,1.05,133.0482,,22.1747,322311.0
17022,264528,2018,VENTURA TEXTILES LTD.,10.0,-0.7454,2.4,4.75,1.0498,92.4031,,58.7489,2000.0
17023,264705,2014,VENUS REMEDIES LTD.,10.0,53.2512,4901.0,381.75,1.2,4330.7925,7.7516,0.9067,3164707.0
17024,264705,2015,VENUS REMEDIES LTD.,10.0,31.533,4901.0,226.75,1.2,2548.1307,52.0825,0.5199,3673360.0
17025,264705,2016,VENUS REMEDIES LTD.,10.0,1.9227,4677.8,142.8,1.1999,1570.985,113.8395,0.3519,2137896.0
17026,264705,2017,VENUS REMEDIES LTD.,10.0,-0.3808,4523.4,121.7,1.1998,1415.0089,,0.3617,3181478.0
17027,264705,2018,VENUS REMEDIES LTD.,10.0,-17.6471,3926.8,126.0,1.1997,1548.3024,,0.3943,2049655.0
17028,264913,2014,VERTEX SECURITIES LTD.,2.0,-0.2055,87.9,3.59,1.1991,169.4113,,2.0585,45510.0
17029,264913,2015,VERTEX SECURITIES LTD.,2.0,-0.0814,130.2,3.0,1.1989,168.8961,,1.6244,51264.0
17030,264913,2016,VERTEX SECURITIES LTD.,2.0,-0.0244,122.5,6.11,1.1994,445.4726,,3.6816,383486.0
17031,264913,2017,VERTEX SECURITIES LTD.,2.0,0.1067,130.2,4.0,1.1787,278.2858,62.7156,2.1724,881110.0
17032,264913,2018,VERTEX SECURITIES LTD.,2.0,0.1054,135.4,3.3,1.1818,238.3192,39.0687,1.8054,226201.0
17033,264917,2014,VERTEX SPINNING LTD.,10.0,-0.0995,140.9,26.7,1.05,521.5267,,4.3209,575329.0
17034,264917,2015,VERTEX SPINNING LTD.,10.0,-1.1404,,16.85,1.05,335.4094,,,144073.0
17035,264917,2016,VERTEX SPINNING LTD.,10.0,-1.276,,1.97,1.0423,39.214,,,2950.0
17036,264965,2014,VESUVIUS INDIA LTD.,10.0,32.218,4418.2,849.0,1.0707,16759.4881,27.8814,3.9234,96508.0
17037,264965,2015,VESUVIUS INDIA LTD.,10.0,36.0513,4969.7,858.0,1.0619,16938.0936,25.8934,3.5542,48919.0
17038,264965,2016,VESUVIUS INDIA LTD.,10.0,42.3678,5650.5,1270.0,1.2,25357.9224,29.4894,4.4877,165731.0
17039,264965,2017,VESUVIUS INDIA LTD.,10.0,47.6693,6549.1,1490.0,1.064,29238.5328,30.4528,4.6234,423516.0
17040,264965,2018,VESUVIUS INDIA LTD.,10.0,46.8071,7073.1,1450.0,1.0454,29155.3189,30.9307,4.4115,79000.0
17041,265129,2014,VIBRANT GLOBAL CAPITAL LTD.,10.0,-0.1135,247.1,21.0,1.0526,458.1476,,1.8541,1980000.0
17042,265129,2015,VIBRANT GLOBAL CAPITAL LTD.,10.0,1.3314,273.3,25.25,1.1628,572.6845,34.135,2.0954,792000.0
17043,265129,2016,VIBRANT GLOBAL CAPITAL LTD.,10.0,0.6635,307.5,23.7,1.15,542.9049,173.6527,1.9488,204000.0
17044,265129,2017,VIBRANT GLOBAL CAPITAL LTD.,10.0,0.8905,307.5,70.0,1.2,1603.5166,155.179,5.2974,5400000.0
17045,265129,2018,VIBRANT GLOBAL CAPITAL LTD.,10.0,1.9557,348.0,80.0,1.1967,1832.5904,559.9582,6.276,52023.0
17046,265165,2014,VICEROY HOTELS LTD.,10.0,-1.3182,2223.4,26.4,1.1417,1060.1306,,1.0859,2850287.0
17047,265165,2015,VICEROY HOTELS LTD.,10.0,-0.7122,925.5,21.1,1.2,869.3071,,1.1863,1963263.0
17048,265165,2016,VICEROY HOTELS LTD.,10.0,-0.7994,912.5,28.4,1.141,1159.7829,,1.4033,1944230.0
17049,265165,2017,VICEROY HOTELS LTD.,10.0,-1.2357,864.7,24.8,1.1989,1019.8456,,1.2794,3555199.0
17050,265165,2018,VICEROY HOTELS LTD.,10.0,-2.9407,-606.4,21.85,1.1311,905.3515,,,4517493.0
17051,265271,2014,VICTORIA MILLS LTD.,100.0,92.3295,201.4,2775.0,1.05,269.6848,63.2859,1.3525,264.0
17052,265271,2015,VICTORIA MILLS LTD.,100.0,1166.8019,309.6,2942.0,1.0851,289.9635,36.0263,1.0309,703.0
17053,265271,2016,VICTORIA MILLS LTD.,100.0,1146.5097,319.2,4582.0,1.1396,435.5366,3.8543,1.4072,813.0
17054,265271,2017,VICTORIA MILLS LTD.,100.0,100.4464,328.6,4990.0,1.2,464.32599999999996,52.4528,1.42,2956.0
17055,265271,2018,VICTORIA MILLS LTD.,100.0,108.5633,338.4,4545.0,1.0981,423.8967,58.068000000000005,1.2924,844.0
17056,265279,2014,KINGS INFRA VENTURES LTD.,10.0,2.9428,29.6,15.57,1.05,48.1463,58.9847,1.7381,1750.0
17057,265279,2015,KINGS INFRA VENTURES LTD.,10.0,0.6386,145.1,7.65,1.05,102.5916,88.7812,0.8932,3000.0
17058,265279,2016,KINGS INFRA VENTURES LTD.,10.0,0.8302,240.5,15.43,1.0499,335.0496,279.20799999999997,1.4863,159894.0
17059,265279,2017,KINGS INFRA VENTURES LTD.,10.0,0.1616,248.3,17.1,1.05,393.3599,181.7868,1.588,20000.0
17060,265279,2018,KINGS INFRA VENTURES LTD.,10.0,0.5146,259.8,27.8,1.05,634.8307,146.1118,2.5082,312340.0
17061,265311,2017,VICTORY PAPER & BOARDS (INDIA) LTD.,10.0,5.8815,,39.75,1.05,536.625,6.9153,,75791.0
17062,265311,2018,VICTORY PAPER & BOARDS (INDIA) LTD.,10.0,5.7037,,81.9,1.1,1059.075,1615.95,,107450.0
17063,265314,2016,TELECANOR GLOBAL LTD.,10.0,-1.4678,20.9,10.9,1.05,111.51700000000001,,4.7892,204189.0
17064,265314,2017,TELECANOR GLOBAL LTD.,10.0,-1.4485,-37.8,9.75,1.05,100.8096,,,10200.0
17065,265314,2018,TELECANOR GLOBAL LTD.,10.0,-1.4749,-54.6,7.17,1.0417,81.6729,,,250200.0
17066,265390,2014,VALUE INDUSTRIES LTD.,10.0,-11.2311,3230.0,15.1,1.2,544.6809,,0.1821,97224.0
17067,265390,2015,VALUE INDUSTRIES LTD.,10.0,-5.9537,2790.5,16.4,1.1993,612.4721,,0.2285,991173.0
17068,265390,2016,VALUE INDUSTRIES LTD.,10.0,-7.0383,2566.8,18.95,1.1674,705.7339999999999,,0.2749,350679.0
17069,265390,2017,VALUE INDUSTRIES LTD.,10.0,-14.392999999999999,2072.7,15.9,1.2,590.92,,0.4718,629569.0
17070,265390,2018,VALUE INDUSTRIES LTD.,10.0,-66.4707,-538.1,11.7,1.05,440.8388,,,81724.0
17071,265392,2014,TREND ELECTRONICS LTD.,10.0,-46.44,176.8,30.75,1.1995,221.25,,2.8488,14245.0
17072,265392,2015,TREND ELECTRONICS LTD.,10.0,-26.04,-171.0,36.0,1.1996,252.75,,,373138.0
17073,265392,2016,TREND ELECTRONICS LTD.,10.0,-24.9333,-383.4,29.8,1.1982,221.25,,,265800.0
17074,265392,2017,TREND ELECTRONICS LTD.,10.0,-57.4267,-801.1,23.6,1.1346,172.5,,,10775.0
17075,265392,2018,TREND ELECTRONICS LTD.,10.0,-236.84,-2599.8,14.9,1.05,110.25,,,2674.0
17076,265397,2014,VIDEOCON INDUSTRIES LTD.,10.0,2.8833,104022.8,211.35,1.0766,66272.63,72.10600000000001,0.6558,2435795.0
17077,265397,2015,VIDEOCON INDUSTRIES LTD.,10.0,2.6969,103730.1,199.8,1.1999,63931.814000000006,64.3313,0.617,6317266.0
17078,265397,2016,VIDEOCON INDUSTRIES LTD.,10.0,-1.7216,103128.8,128.0,1.0273,41121.7187,,0.3987,5390851.0
17079,265397,2017,VIDEOCON INDUSTRIES LTD.,10.0,-45.5972,89449.4,110.0,1.05,35017.8442,,0.4164,13118633.0
17080,265397,2018,VIDEOCON INDUSTRIES LTD.,10.0,-103.5165,52051.8,27.35,1.0997,8879.8831,,1.0418,16903765.0
17081,265414,2014,TATA COMMUNICATIONS LTD.,10.0,17.6895,83995.0,474.45,1.0949,133494.0,35.6482,1.6124,4485430.0
17082,265414,2015,TATA COMMUNICATIONS LTD.,10.0,16.9744,86691.6,505.8,1.0711,140049.0,52.0325,1.6769,3608257.0
17083,265414,2016,TATA COMMUNICATIONS LTD.,10.0,11.6109,96931.2,687.9,1.1012,193814.25,76.4646,1.9995,5210792.0
17084,265414,2017,TATA COMMUNICATIONS LTD.,10.0,64.9193,111758.3,784.0,1.0793,221288.25,11.9602,2.2588,7418181.0
17085,265414,2018,TATA COMMUNICATIONS LTD.,10.0,3.2246,98080.0,694.45,1.0424,194028.0,216.9934,1.9907,2042160.0
17086,265453,2014,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,1.0,2.3206,446.7,19.8,1.2,967.4346,10.8579,2.3527,1809053.0
17087,265453,2015,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,1.0,2.9593,563.8,80.25,1.1953,3948.1522,28.7138,7.6827,1166954.0
17088,265453,2016,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,1.0,2.9733,621.1,78.25,1.1373,3818.2952,25.8342,6.7724,1423867.0
17089,265453,2017,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,1.0,3.0694,724.4,115.9,1.1975,5623.807,36.685,7.9838,2890564.0
17090,265453,2018,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,1.0,3.9864,852.0,111.9,1.1291,5446.5022,35.0483,7.3344,793898.0
17091,265868,2014,SUPRA TRENDS LTD.,10.0,0.02,3.6,3.02,1.05,14.4,93.5,4.463,7230.0
17092,265868,2015,SUPRA TRENDS LTD.,10.0,-0.14,2.5,2.28,1.05,10.9,,5.7368,10179.0
17093,265868,2016,SUPRA TRENDS LTD.,10.0,-1.6,1.2,19.0,1.05,9.5,,11.875,3000.0
17094,265868,2017,SUPRA TRENDS LTD.,10.0,-2.6,0.5,25.1,1.05,12.55,,125.5,1090.0
17095,265868,2018,SUPRA TRENDS LTD.,10.0,-2.0,-1.0,15.0,1.0492,7.5,,,600.0
17096,266041,2014,VIJAY SHANTHI BUILDERS LTD.,10.0,1.6381,1210.9,18.9,1.1701,477.9432,16.148,0.4002,510867.0
17097,266041,2015,VIJAY SHANTHI BUILDERS LTD.,10.0,1.1112,1219.7,13.85,1.1992,329.4535,28.5526,0.2706,226527.0
17098,266041,2016,VIJAY SHANTHI BUILDERS LTD.,10.0,1.0043,1243.7,14.5,1.1996,359.5704,37.3816,0.2948,326252.0
17099,266041,2017,VIJAY SHANTHI BUILDERS LTD.,10.0,5.8499,1268.8,36.15,1.2,904.8185,25.1338,0.7131,7279702.0
17100,266041,2018,VIJAY SHANTHI BUILDERS LTD.,10.0,2.3827,1269.0,34.4,1.1821,861.6072,2343.886,0.679,2121130.0
17101,266062,2014,VIJAY SOLVEX LTD.,10.0,20.0546,759.4,62.0,1.0,198.4783,3.0916,0.2614,3.0
17102,266062,2015,VIJAY SOLVEX LTD.,10.0,15.7438,803.5,122.0,1.05,390.5541,8.0361,0.4951,400.0
17103,266062,2016,VIJAY SOLVEX LTD.,10.0,20.5544,874.4,168.3,1.05,538.7726,9.9474,0.6162,26300.0
17104,266062,2017,VIJAY SOLVEX LTD.,10.0,27.8015,962.4,315.0,1.05,991.7513,12.5697,1.0625,786.0
17105,266062,2018,VIJAY SOLVEX LTD.,10.0,35.1424,1045.9,573.0,1.05,1834.3237,17.5198,1.8358,600.0
17106,266086,2014,VIJAY TEXTILES LTD.,10.0,1.6783,717.0,12.88,1.2,144.9,7.5078,0.2044,52686.0
17107,266086,2015,VIJAY TEXTILES LTD.,10.0,-7.4348,637.0,14.7,1.1706,169.05,,0.32299999999999995,31860.0
17108,266086,2016,VIJAY TEXTILES LTD.,10.0,2.1652,594.8,77.25,1.2,975.1875,41.0316,1.6395,336286.0
17109,266086,2017,VIJAY TEXTILES LTD.,10.0,5.0438,660.2,72.0,1.2,912.8438,21.6544,1.4423,200163.0
17110,266086,2018,VIJAY TEXTILES LTD.,10.0,6.1181,698.1,67.0,1.0998,838.6875,12.0682,1.2332,267198.0
17111,266114,2014,VIJAYA BANK,10.0,8.9236,59815.4,58.8,1.0686,49442.3161,13.8184,0.8768,8311438.0
17112,266114,2015,VIJAYA BANK,10.0,5.1206,62337.3,53.25,1.0488,44545.3361,10.5204,0.7447,3589007.0
17113,266114,2016,VIJAYA BANK,10.0,4.7467,70670.8,54.45,1.1638,50092.0938,27.4237,0.7088,8903111.0
17114,266114,2017,VIJAYA BANK,10.0,8.3043,84611.6,97.4,1.1978,92742.7898,19.1724,1.2668,41709849.0
17115,266114,2018,VIJAYA BANK,10.0,6.3941,99810.3,74.0,1.0855,83661.092,16.8163,0.8999,35446373.0
17116,266164,2014,V S F PROJECTS LTD.,10.0,1.8572,111.8,15.54,1.05,86.8605,11.4628,0.7783,684.0
17117,266164,2015,V S F PROJECTS LTD.,10.0,1.3631,111.8,14.17,1.05,83.163,8.0698,0.7955,1382.0
17118,266164,2016,V S F PROJECTS LTD.,10.0,0.3067,106.8,13.45,1.0,78.9374,55.755,0.7391,27000.0
17119,266164,2017,V S F PROJECTS LTD.,10.0,-0.1363,106.6,9.78,1.05,57.3983,,0.5384,12233.0
17120,266164,2018,V S F PROJECTS LTD.,10.0,-1.8572,95.9,8.0,1.0,46.9516,,1.8128,709.0
17121,266210,2015,V R L LOGISTICS LTD.,10.0,11.9351,7879.8,479.0,1.0927,42610.7122,42.6875,5.8207,22868893.0
17122,266210,2016,V R L LOGISTICS LTD.,10.0,11.9351,7879.8,434.8,1.1575,39385.2546,38.1882,7.4782,15777424.0
17123,266210,2017,V R L LOGISTICS LTD.,10.0,9.7818,5965.6,450.0,1.0823,40099.3073,45.0909,6.8660000000000005,2111587.0
17124,266210,2018,V R L LOGISTICS LTD.,10.0,10.2265,6174.0,492.0,1.0904,40910.9606,44.2807,6.985,774023.0
17125,266263,2014,V T X INDUSTRIES LTD.,10.0,-41.6033,-452.4,8.19,1.05,143.3553,,,40500.0
17126,266263,2015,V T X INDUSTRIES LTD.,10.0,-132.7298,-2065.7,4.25,1.05,77.2193,,,106191.0
17127,266263,2016,V T X INDUSTRIES LTD.,10.0,,-2065.7,1.49,1.0469,26.8905,,,71500.0
17128,266398,2014,VIKALP SECURITIES LTD.,10.0,0.557,32.0,12.0,1.05,36.6228,142.5237,1.1445,1010.0
17129,266398,2015,VIKALP SECURITIES LTD.,10.0,0.4915,32.5,12.6,1.0,38.4539,25.636,1.1832,12.0
17130,266490,2014,VIKAS ECOTECH LTD.,10.0,1.3757,443.6,292.0,1.2,3854.2735,207.1671,9.2097,2135184.0
17131,266490,2015,VIKAS ECOTECH LTD.,1.0,0.6199,585.6,23.95,1.2,5733.1047,100.9349,12.0722,5277905.0
17132,266490,2016,VIKAS ECOTECH LTD.,1.0,1.4545,828.8,25.4,1.1843,5504.289000000001,34.9257,9.3994,21315005.0
17133,266490,2017,VIKAS ECOTECH LTD.,1.0,1.5223,1528.1,38.2,1.1991,10370.283000000001,24.3377,6.7864,17584548.0
17134,266490,2018,VIKAS ECOTECH LTD.,1.0,1.6409,1660.2,48.5,1.1729,12777.4202,36.1431,7.8106,28900653.0
17135,266544,2014,VIKAS W S P LTD.,1.0,2.9475,14205.9,25.7,1.1982,3360.3982,97.0696,0.2369,4209553.0
17136,266544,2015,VIKAS W S P LTD.,1.0,2.9475,14239.0,19.4,1.1992,2576.9925,6.3614,0.1814,935455.0
17137,266544,2016,VIKAS W S P LTD.,1.0,-13.2858,13278.4,11.2,1.1991,1417.0023,,0.1194,2624724.0
17138,266544,2017,VIKAS W S P LTD.,1.0,-0.7972,10485.2,17.0,1.1931,3167.4211,,0.3021,2263684.0
17139,266544,2018,VIKAS W S P LTD.,1.0,1.7414,10753.1,18.1,1.2,3369.6383,18.0969,0.3189,1741153.0
17140,266724,2014,VIKRAM THERMO (INDIA) LTD.,10.0,12.4136,291.7,126.4,1.2,656.5102,17.7916,2.2907,153277.0
17141,266724,2015,VIKRAM THERMO (INDIA) LTD.,10.0,5.8038,319.5,115.0,1.1194,620.2235,24.1439,2.1262,51842.0
17142,266724,2016,VIKRAM THERMO (INDIA) LTD.,10.0,9.2968,349.9,139.0,1.1996,746.6687,18.4225,2.1339,125682.0
17143,266724,2017,VIKRAM THERMO (INDIA) LTD.,10.0,9.0102,380.6,151.95,1.1796,806.6814,16.396,2.2389,93617.0
17144,266724,2018,VIKRAM THERMO (INDIA) LTD.,10.0,6.0904,392.6,139.0,1.1035,746.1105,26.6018,1.9496,151745.0
17145,266929,2014,VIMAL OIL & FOODS LTD.,10.0,15.7923,1516.9,262.9,1.0951,3854.132,17.2375,2.6482,182953.0
17146,266929,2015,VIMAL OIL & FOODS LTD.,10.0,15.7923,1516.9,278.0,1.1113,4013.344,19.1013,7.2193,217564.0
17147,266929,2016,VIMAL OIL & FOODS LTD.,10.0,-83.755,-499.9,68.0,1.2,986.063,,,289154.0
17148,266929,2017,VIMAL OIL & FOODS LTD.,10.0,-7.0173,-1026.3,52.5,1.0999,769.0239999999999,,,78062.0
17149,266929,2018,VIMAL OIL & FOODS LTD.,10.0,-21.5979,-1802.9,13.8,1.05,207.27599999999998,,,9000.0
17150,267028,2014,VIMTA LABS LTD.,2.0,5.9029,1237.8,133.9,1.1835,2707.1013,35.0083,2.2486,1916079.0
17151,267028,2015,VIMTA LABS LTD.,2.0,2.8949,1269.5,114.8,1.1999,2423.016,50.0864,1.9221,1881894.0
17152,267028,2016,VIMTA LABS LTD.,2.0,3.3110000000000004,1311.3,128.5,1.1425,2676.1504,38.1762,2.0408,3116190.0
17153,267028,2017,VIMTA LABS LTD.,2.0,4.6499,1415.3,182.8,1.2,3908.6608,42.6229,2.7617,1712808.0
17154,267028,2018,VIMTA LABS LTD.,2.0,9.6165,1585.0,342.9,1.2,7386.2193,36.3952,4.6601,2447786.0
17155,267050,2014,VINADITYA TRADING CO. LTD.,10.0,7.3333,75.1,9.54,1.0192,1.431,1.3009,0.0191,1000.0
17156,267050,2015,VINADITYA TRADING CO. LTD.,10.0,-3.3333,74.6,9.92,1.0195,1.4880000000000002,,0.0199,2000.0
17157,267050,2016,VINADITYA TRADING CO. LTD.,10.0,-0.0278,74.6,0.25,1.0455,1.8,,0.0242,20050.0
17158,267050,2017,VINADITYA TRADING CO. LTD.,10.0,0.0139,74.2,0.29,1.0385,2.088,20.88,0.0282,3500.0
17159,267050,2018,VINADITYA TRADING CO. LTD.,10.0,0.0139,74.1,0.34,1.0333,2.448,24.48,0.033,10300.0
17160,267081,2014,VINATI ORGANICS LTD.,2.0,21.2479,4156.1,478.0,1.1267,23566.7802,24.485,6.6678,1144641.0
17161,267081,2015,VINATI ORGANICS LTD.,2.0,23.9421,5263.2,668.25,1.1175,33521.2685,29.4175,7.7233,262863.0
17162,267081,2016,VINATI ORGANICS LTD.,2.0,25.3029,6071.6,664.65,1.0756,33144.654,25.4665,5.5920000000000005,279189.0
17163,267081,2017,VINATI ORGANICS LTD.,2.0,26.7527,7402.5,1125.05,1.087,55860.1823,41.8742,7.8555,220762.0
17164,267081,2018,VINATI ORGANICS LTD.,2.0,32.6146,8609.0,1519.1,1.1932,75868.5702,45.2649,8.8127,337121.0
17165,267357,2014,VINDHYA TELELINKS LTD.,10.0,26.4875,2651.3,585.0,1.2,6435.6112,22.5573,2.522,501455.0
17166,267357,2015,VINDHYA TELELINKS LTD.,10.0,82.6606,3511.2,1089.5,1.1999,12286.3822,21.5215,3.9079,678755.0
17167,267357,2016,VINDHYA TELELINKS LTD.,10.0,82.6606,3979.9,868.0,1.0793,10192.3347,13.6685,2.9028,225457.0
17168,267357,2017,VINDHYA TELELINKS LTD.,10.0,63.489,4723.7,1475.25,1.0901,17280.9284,22.9677,3.6583,379154.0
17169,267357,2018,VINDHYA TELELINKS LTD.,10.0,82.4919,5401.0,1700.8,1.2,19584.1437,20.0329,3.6260000000000003,231679.0
17170,267500,2014,AANCHAL ISPAT LTD.,10.0,0.3692,389.9,22.9,1.0695,437.9287,56.8739,1.1232,228000.0
17171,267500,2015,AANCHAL ISPAT LTD.,10.0,0.42200000000000004,393.5,19.8,1.1944,397.2639,51.5927,1.0189,216000.0
17172,267500,2016,AANCHAL ISPAT LTD.,10.0,0.4556,405.4,9.73,1.1842,177.2569,30.3098,0.4468,330000.0
17173,267500,2017,AANCHAL ISPAT LTD.,10.0,0.7385,419.9,20.2,1.1989,414.9896,26.9474,0.9883,180806.0
17174,267500,2018,AANCHAL ISPAT LTD.,10.0,0.8632,430.5,22.8,1.1994,454.6117,27.2299,1.0647,223357.0
17175,267772,2014,VINTAGE SECURITIES LTD.,10.0,0.1091,40.5,10.47,1.0495,38.3914,190.1236,0.9479,1500.0
17176,267772,2015,VINTAGE SECURITIES LTD.,10.0,0.1091,40.7,13.52,1.0497,49.5751,495.7514,1.2181,461.0
17177,267772,2016,VINTAGE SECURITIES LTD.,10.0,0.0545,40.9,15.2,1.0496,55.7354,278.6768,1.3627,5.0
17178,267772,2017,VINTAGE SECURITIES LTD.,10.0,0.0545,40.9,15.0,1.0381,55.001999999999995,264.9263,1.3481,663.0
17179,267772,2018,VINTAGE SECURITIES LTD.,10.0,-0.0273,40.7,15.22,1.0497,55.8087,,1.3712,60.0
17180,267794,2014,VINTRON INFORMATICS LTD.,1.0,0.3522,101.4,4.31,1.05,322.8259,7.7504,3.9806,13388.0
17181,267794,2015,VINTRON INFORMATICS LTD.,1.0,0.0306,83.0,4.1,1.05,312.6396,125.3693,4.5687,16811.0
17182,267794,2016,VINTRON INFORMATICS LTD.,1.0,-0.1914,65.0,4.76,1.05,372.9736,,5.7381,55554.0
17183,267794,2017,VINTRON INFORMATICS LTD.,1.0,-0.2961,43.1,1.96,1.05,152.7938,,3.5451,699618.0
17184,267794,2018,VINTRON INFORMATICS LTD.,1.0,-0.4837,-46.3,0.61,1.05,47.0135,,,13811.0
17185,267814,2014,VINYL CHEMICALS INDIA LTD.,1.0,7.2421,345.3,77.0,1.0997,1338.6091,10.3605,4.0737,262606.0
17186,267814,2015,VINYL CHEMICALS INDIA LTD.,1.0,6.6695,384.7,98.6,1.1443,1717.2704,18.5633,4.9733,843239.0
17187,267814,2016,VINYL CHEMICALS INDIA LTD.,1.0,5.4152,468.5,81.65,1.1504,1444.9643,17.7014,3.2855,1044590.0
17188,267814,2017,VINYL CHEMICALS INDIA LTD.,1.0,4.8208,514.9,122.3,1.1972,2160.1117,28.1631,4.1952,2711709.0
17189,267814,2018,VINYL CHEMICALS INDIA LTD.,1.0,6.3914,566.1,135.95,1.1636,2435.1683,20.8848,4.3885,2541193.0
17190,267821,2014,VINYOFLEX LTD.,10.0,2.1533,91.4,12.5,1.05,53.5556,6.0175,0.5859,18198.0
17191,267821,2015,VINYOFLEX LTD.,10.0,4.075,106.2,22.15,1.05,95.6658,5.6943,0.9008,18577.0
17192,267821,2016,VINYOFLEX LTD.,10.0,4.0287,123.6,32.9,1.05,139.9356,8.0423,1.1322,31301.0
17193,267821,2017,VINYOFLEX LTD.,10.0,4.4918,140.0,37.45,1.05,158.5073,9.6651,1.1674,14626.0
17194,267821,2018,VINYOFLEX LTD.,10.0,4.3297,154.5,44.0,1.05,187.0127,10.6257,1.2731,25791.0
17195,267911,2014,VIPPY INDUSTRIES LTD.,1.0,1.0973,958.6,8.58,1.0848,1252.5052,8.6984,1.3066,91855.0
17196,267912,2014,VIPPY SPINPRO LTD.,10.0,5.5366,248.3,21.5,1.1909999999999998,115.2868,4.0452,0.5037,220864.0
17197,267912,2015,VIPPY SPINPRO LTD.,10.0,5.5537,278.3,32.9,1.2,190.4815,5.8973,0.7044,351156.0
17198,267912,2016,VIPPY SPINPRO LTD.,10.0,5.6559,303.7,42.0,1.1947,226.8755,7.0023,0.7722,443090.0
17199,267912,2017,VIPPY SPINPRO LTD.,10.0,5.6388,336.8,61.6,1.1972,344.2755,10.8604,1.0503,454986.0
17200,267912,2018,VIPPY SPINPRO LTD.,10.0,6.184,364.1,61.0,1.093,328.13300000000004,11.0856,0.9555,29939.0
17201,267959,2014,VIPUL ORGANICS LTD.,10.0,1.6805,133.5,36.6,1.2,182.3008,23.6754,1.3948,154685.0
17202,267959,2015,VIPUL ORGANICS LTD.,10.0,1.6805,135.2,46.25,1.1988,236.7721,37.4091,1.8102,239575.0
17203,267959,2016,VIPUL ORGANICS LTD.,10.0,2.5573,141.7,137.55,1.2,682.1227,48.7231,4.8139,476347.0
17204,267959,2017,VIPUL ORGANICS LTD.,10.0,2.813,189.0,175.95,1.1997,1103.1669,78.2388,5.8369,199695.0
17205,267959,2018,VIPUL ORGANICS LTD.,10.0,3.5083,260.3,265.9,1.1562,1982.4929,87.6799,7.6162,69163.0
17206,268177,2014,VIRAT CRANE INDS. LTD.,10.0,1.65,266.0,18.7,1.05,365.5851,15.4909,1.4393,41462.0
17207,268177,2015,VIRAT CRANE INDS. LTD.,10.0,3.682,326.2,73.75,1.05,1482.7642,22.3888,4.8448,175374.0
